0,0,4.183426E-3
0,0,1.579244E-6
0,0,7.940696E-5
0,0,2.647314E-3
0,0,1.48958E-3
1,1,9.945563E-1
0,0,9.765157E-4
0,0,3.024349E-4
0,0,4.405592E-3
0,0,2.716219E-3
0,0,1.569507E-3
0,0,7.948834E-4
0,0,9.090707E-5
0,0,2.296369E-3
0,0,3.285347E-3
0,0,1.174431E-5
0,0,3.551442E-4
0,0,7.425136E-4
0,0,2.305153E-5
0,0,1.746513E-3
0,0,4.424706E-3
0,0,1.530973E-3
0,0,6.584037E-7
0,0,1.018461E-2
0,0,3.530218E-3
0,0,1.872107E-7
0,0,3.085019E-4
0,0,5.789237E-7
0,0,2.16656E-3
0,0,2.888818E-3
0,0,4.14476E-3
0,0,2.403893E-4
0,0,9.573669E-4
0,0,5.715826E-4
0,0,5.447365E-4
0,0,1.848088E-3
0,0,1.280686E-3
0,0,1.356626E-3
0,0,3.288543E-3
0,0,3.095202E-4
0,0,7.267756E-5
0,0,5.252426E-4
0,0,5.956798E-3
0,0,1.515808E-3
0,0,3.360705E-3
0,0,4.041371E-3
0,0,4.653643E-4
0,0,2.236686E-5
0,0,2.829249E-5
0,0,3.859853E-3
0,0,2.40122E-3
0,0,6.424636E-4
0,0,2.160953E-2
0,0,1.699038E-2
1,1,9.988467E-1
1,1,9.988467E-1
0,0,2.917789E-3
0,0,1.358834E-3
0,0,1.485986E-2
0,0,1.183005E-2
0,0,4.399439E-3
0,0,7.086325E-3
0,0,2.732208E-2
0,0,3.425588E-1
0,0,3.549886E-3
0,0,6.726939E-3
0,0,1.347642E-3
0,0,2.175369E-3
0,0,4.900731E-4
0,0,1.177246E-2
0,0,1.816085E-3
0,0,3.283585E-2
0,0,9.595827E-3
0,0,3.198416E-3
0,0,1.694173E-3
0,0,2.700716E-5
0,0,5.422073E-2
0,0,1.078981E-3
0,0,4.699587E-3
0,0,3.2E-2
0,0,4.494966E-3
0,0,1.447984E-2
0,0,2.477671E-2
0,0,8.260966E-5
0,0,1.089791E-2
0,0,1.371122E-3
0,0,2.875979E-3
0,0,9.762557E-4
0,0,1.87316E-3
0,1,7.48302E-1
0,0,2.112131E-2
0,0,1.422869E-3
0,0,9.345147E-4
0,0,9.578329E-2
0,0,4.300129E-3
0,0,3.918975E-3
0,0,6.498669E-3
0,0,9.425391E-3
0,0,1.787717E-2
0,0,7.863411E-3
0,0,2.020879E-2
0,0,2.822405E-3
0,0,8.767452E-2
0,0,8.686636E-4
0,0,4.128506E-2
0,1,7.038781E-1
0,0,3.789247E-2
0,0,3.921311E-2
0,0,1.422948E-1
0,0,5.461298E-3
0,0,3.102899E-2
0,0,7.378937E-3
0,0,1.510989E-2
0,0,2.882755E-4
0,0,1.837402E-3
0,0,1.174404E-2
0,0,2.035036E-1
0,0,7.280513E-2
0,0,5.023814E-2
0,0,1.068747E-3
0,0,5.216848E-3
0,0,7.47152E-3
0,0,2.952386E-4
0,0,2.347999E-4
0,0,4.814916E-4
0,0,9.140427E-4
0,0,2.3161E-3
0,0,6.44679E-3
0,0,1.185868E-1
0,0,2.613166E-3
0,0,6.619982E-2
0,0,2.525929E-3
0,0,9.308677E-4
0,0,4.950491E-4
0,0,9.416342E-3
0,1,8.463596E-1
0,0,3.224796E-2
0,0,2.98058E-2
0,0,1.091479E-1
0,0,2.94878E-2
0,1,5.346424E-1
0,0,1.393661E-1
0,0,3.861427E-3
0,0,2.029198E-2
0,0,9.22693E-3
0,0,3.431061E-3
0,0,5.835693E-3
0,0,1.602238E-2
0,0,5.367132E-3
0,0,7.657973E-3
0,0,1.249681E-3
0,0,2.777755E-3
0,0,1.484673E-2
0,0,9.879595E-4
0,0,1.817566E-3
0,1,8.04709E-1
0,0,1.022761E-3
0,0,6.668436E-2
0,0,1.370151E-1
0,0,1.405528E-3
0,0,4.33255E-3
0,0,1.221627E-2
0,0,1.17532E-2
0,0,4.523059E-4
0,0,1.327942E-2
0,0,3.815957E-3
0,0,5.521227E-2
0,0,1.542416E-3
0,0,2.344526E-3
0,1,6.157725E-1
0,0,8.369362E-3
0,0,5.525416E-4
0,0,3.445602E-2
0,0,1.361791E-3
0,0,5.426537E-4
0,0,5.33437E-3
0,0,2.243466E-3
0,0,9.104095E-3
0,0,4.499645E-4
0,0,2.830777E-1
0,0,3.208069E-2
0,0,2.730113E-3
0,0,2.452178E-3
0,0,2.015587E-1
0,0,6.770056E-2
0,0,2.256717E-2
0,1,8.364421E-1
0,0,3.347217E-2
0,0,2.048258E-2
0,0,2.759261E-3
0,0,1.106416E-1
0,0,1.562563E-3
0,0,4.891509E-3
0,0,4.999376E-1
0,0,7.468058E-3
0,0,1.074616E-2
0,0,2.787462E-4
0,0,7.489359E-3
0,0,3.025407E-2
0,0,3.084907E-2
0,0,1.128803E-3
1,1,9.92935E-1
0,0,1.271309E-3
0,0,1.773821E-1
0,0,2.936069E-4
0,0,6.706201E-2
0,0,2.481172E-2
0,0,1.120655E-2
0,0,3.866523E-2
0,0,1.930402E-2
0,0,8.890437E-3
0,0,4.971803E-3
0,0,6.168618E-2
0,1,5.450771E-1
0,0,1.410368E-2
0,0,1.702745E-3
0,0,6.485905E-3
0,0,5.350638E-2
0,0,2.683084E-2
0,0,1.114062E-2
0,0,5.215926E-3
0,0,1.012742E-2
0,0,4.87063E-3
0,0,5.879931E-3
0,0,9.191761E-3
0,0,6.016429E-3
1,1,9.924423E-1
0,0,4.464927E-3
0,0,2.539773E-2
0,0,1.573947E-2
0,0,2.505449E-1
0,0,2.956498E-4
0,0,1.953141E-2
0,0,4.678625E-4
0,0,1.886119E-2
0,0,1.223442E-3
0,0,1.311872E-2
0,0,1.478527E-2
0,0,4.655294E-2
0,0,2.066683E-2
0,0,1.11526E-1
0,0,7.82065E-3
0,0,1.65993E-2
0,0,8.292863E-3
0,0,2.747943E-3
0,0,4.806214E-3
0,0,8.249712E-3
0,0,2.161019E-2
0,0,5.483553E-3
0,1,9.002187E-1
0,0,9.178712E-3
0,0,5.275585E-4
0,0,1.04324E-1
0,0,9.873918E-3
0,0,5.160594E-3
0,0,1.600668E-3
0,0,5.528931E-3
0,0,9.30423E-3
0,0,3.121479E-3
0,0,1.841214E-3
0,0,1.174651E-3
0,0,3.250251E-2
0,0,6.153273E-3
0,0,4.365601E-2
0,0,4.365601E-2
0,0,1.387192E-2
0,0,3.592804E-2
0,0,2.431064E-5
0,0,2.879413E-1
0,0,9.334546E-4
0,0,6.122337E-3
0,0,1.136865E-2
0,0,5.032823E-4
0,0,3.866941E-2
0,0,4.443573E-4
0,0,2.805777E-4
0,0,2.940399E-2
0,0,7.817119E-2
0,0,3.776329E-3
0,0,4.966893E-3
0,0,6.691402E-3
0,0,6.045254E-3
0,0,7.135911E-3
0,0,1.094242E-3
0,0,3.105792E-2
0,0,1.930134E-3
0,0,2.23613E-2
0,0,2.806874E-3
0,0,2.024454E-3
0,0,2.117892E-3
0,0,1.583434E-2
0,0,6.366341E-3
0,0,4.095287E-4
0,0,8.125257E-2
0,0,3.475746E-3
0,0,3.589363E-3
0,0,1.835065E-1
0,0,5.798777E-2
0,0,7.424366E-3
0,0,8.711231E-3
0,0,1.615331E-2
0,0,7.301785E-2
0,0,1.222163E-3
0,0,8.679439E-3
0,0,8.984993E-3
0,0,2.541362E-2
0,0,9.04844E-3
0,0,9.768335E-2
0,0,4.99416E-5
0,0,2.889095E-3
0,0,2.750499E-2
0,0,3.964971E-2
0,0,8.070076E-3
0,0,9.320307E-2
0,0,2.030079E-3
0,0,9.912178E-3
0,0,8.653564E-3
0,0,2.83E-3
0,0,3.77614E-3
0,0,3.516959E-4
0,0,1.964667E-3
0,0,1.128249E-3
0,0,4.154133E-1
0,0,3.295039E-1
0,0,4.454161E-3
0,0,5.254385E-3
0,0,4.255112E-3
0,0,7.882292E-4
0,0,1.160251E-1
0,0,9.584942E-3
0,0,1.443472E-3
0,0,1.934026E-2
0,0,1.408711E-1
0,0,2.340434E-1
0,0,1.01743E-2
0,0,4.648464E-1
0,0,1.436225E-3
0,0,1.485228E-4
0,0,5.840675E-3
0,0,1.035199E-1
0,0,9.099146E-3
0,0,3.223143E-3
0,0,1.751735E-3
0,0,5.334103E-2
0,0,5.728075E-3
0,0,4.517322E-4
0,0,3.727406E-3
0,0,1.83259E-2
0,0,1.391134E-1
0,0,1.684132E-3
0,0,3.368076E-3
1,1,9.999958E-1
0,0,2.654758E-3
0,0,9.967637E-3
0,0,6.443662E-3
0,0,2.08856E-2
0,0,1.536712E-2
0,0,1.873496E-4
0,0,2.227142E-3
0,0,3.173699E-3
0,0,1.097061E-2
0,0,1.475381E-2
